3.61733365,4.21230293,3.50058448,3.55393074,4.27509997,3.51358065,3.48997495,4.15391873,3.4390831,4.36443711
3.77360348,4.39488713,3.65174082,3.708433,4.46054389,3.66617907,3.64098062,4.33416144,3.58794527,4.54292419
3.91223077,4.55684185,3.78583395,3.84547138,4.62503408,3.80153257,3.7749334,4.49403572,3.71999567,4.70173151
4.0373015,4.7029415,3.906816,3.96908409,4.77341869,3.9236296,3.89578104,4.63825421,3.83912577,4.84542078
4.1515834,4.83642157,4.01736391,4.08200901,4.90898359,4.03517392,4.00619827,4.77001103,3.94797236,4.97706953
4.25704591,4.95958508,4.11938241,4.18619565,5.03406791,4.13809055,4.10808869,4.89158002,4.04841208,5.09886313
4.35514488,5.07413484,4.21427951,4.28308583,5.15040133,4.23380312,4.20285967,5.00464261,4.14183244,5.21241588
4.44698978,5.18136873,4.30312816,4.3737787,5.25930223,4.32339688,4.29158381,5.1104804,4.22929096,5.31895809
4.53344735,5.28230076,4.38676658,4.45913317,5.36180075,4.40771981,4.37509913,5.21009479,4.31161384,5.41945154
4.61520882,5.3777397,4.46586328,4.53983435,5.45871852,4.48744831,4.45407398,5.30428447,4.38946006,5.51466402
4.69283521,5.46834195,4.54096078,4.61643832,5.55072239,4.56313139,4.52905082,5.3936977,4.46336444,5.60521942
4.76678864,5.55464823,4.61250602,4.68940319,5.63836173,4.63522133,4.6004765,5.47886851,4.53376759,5.69163239
4.83745479,5.6371098,4.68087196,4.75911129,5.722095,4.70409559,4.66872396,5.56024256,4.60103719,5.77433301
4.90515916,5.71610751,4.74637341,4.82588531,5.80230915,4.77007275,4.73410794,5.63819598,4.66548357,5.85368479
4.97017924,5.79196602,4.80927871,4.8900003,5.87933402,4.83342438,4.79689675,5.71304941,4.72737129,5.92999807
5.03275367,5.86496453,4.86981867,4.95169286,5.95345329,4.89438404,4.85732118,5.78507861,4.78692788,6.00354013
5.09308935,5.93534511,4.92819337,5.01116803,6.02491289,4.95315419,4.91558125,5.85452262,4.84435058,6.074543
5.15136691,6.00331906,4.98457749,5.06860488,6.09392752,5.00991161,4.97185164,5.92159014,4.8998116,6.14320954
5.20774508,6.06907208,5.03912456,5.12416071,6.16068583,5.06481162,5.02628583,5.98646456,4.95346226,6.20971824
5.26236417,6.13276828,5.09197026,5.17797458,6.22535458,5.11799151,5.07901947,6.04930796,5.00543633,6.27422707
5.31534885,6.19455353,5.14323519,5.23017004,6.28808194,5.16957328,5.13017312,6.11026438,5.05585266,6.3368766
5.36681048,6.25455804,5.19302702,5.28085743,6.34900024,5.21966585,5.17985444,6.16946243,5.1048174,6.39779248
5.41684893,6.31289865,5.24144235,5.33013571,6.40822816,5.26836696,5.22816,6.22701748,5.15242577,6.45708757
5.46555418,6.3696806,5.28856821,5.37809403,6.46587262,5.31576461,5.27517679,6.28303347,5.19876352,6.51486365
5.5130076,6.42499903,5.33448329,5.42481299,6.5220303,5.3619384,5.32098347,6.33760434,5.24390824,6.57121284
5.55928302,6.47894029,5.37925899,5.47036574,6.57678893,5.40696055,5.36565144,6.39081539,5.28793028,6.62621884
5.60444767,6.53158302,5.42296036,5.51481888,6.63022839,5.45089682,5.40924569,6.44274424,5.33089375,6.6799579
5.64856297,6.58299903,5.46564678,5.55823324,6.68242162,5.49380728,5.4518256,6.49346182,5.37285718,6.73249979
5.69168518,6.63325409,5.50737266,5.60066452,6.73343548,5.53574694,5.49344554,6.54303308,5.41387419,6.78390842
5.73386596,6.68240863,5.54818798,5.6421639,6.78333133,5.57676633,5.53415548,6.59151769,5.45399403,6.8342426
5.77515291,6.73051828,5.58813876,5.68277852,6.83216571,5.61691198,5.57400142,6.63897059,5.49326205,6.88355648
5.81558996,6.77763441,5.62726751,5.72255186,6.87999079,5.65622685,5.61302583,6.6854425,5.53172013,6.93190013
5.85521774,6.82380455,5.66561352,5.76152417,6.92685486,5.69475069,5.651268,6.73098034,5.56940701,6.97931989
5.89407396,6.86907274,5.70321325,5.79973276,6.97280267,5.73252033,5.68876435,6.77562762,5.6063586,7.02585878
5.93219361,6.91347993,5.74010057,5.83721231,7.01787582,5.76957001,5.72554875,6.81942475,5.64260828,7.07155677
5.96960932,6.95706423,5.77630701,5.87399507,7.06211301,5.8059316,5.76165269,6.86240937,5.6781871,7.11645113
6.00635146,6.99986117,5.81186198,5.91011115,7.10555035,5.84163482,5.79710558,6.90461657,5.71312405,7.16057661
6.04244846,7.04190394,5.84679293,5.94558866,7.14822156,5.87670742,5.83193485,6.94607913,5.74744619,7.20396572
6.07792687,7.08322363,5.88112559,5.9804539,7.19015821,5.9111754,5.8661662,6.98682772,5.78117885,7.24664888
6.11281162,7.12384934,5.91488404,6.01473152,7.23138987,5.94506308,5.89982371,7.02689108,5.81434577,7.28865465
6.14712608,7.1638084,5.94809089,6.04844467,7.27194431,5.97839333,5.93292998,7.06629621,5.84696922,7.33000982
